Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BbAvH,BbAvD,BbAvA,BbAv>2.5,BbAv<2.5,BbAvAHH,BbAvAHA,temp_max,lluvia_mm,viento_kmh,elo_local,elo_visitante,dif_elo
SP1,19/12/1993,Zaragoza,Valencia,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,7.8,1668.1924606870487,1668.1924606870487,0.0
SP1,19/12/1993,La Coruna,Lerida,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,33.3,1668.1924606870487,1668.1924606870487,0.0
SP1,19/12/1993,Barcelona,Celta,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,0.0,10.9,1668.1924606870487,1668.1924606870487,0.0
SP1,19/12/1993,Ath Madrid,Santander,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,0.0,5.0,1668.1924606870487,1668.1924606870487,0.0
SP1,19/12/1993,Albacete,Sp Gijon,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,0.0,12.0,1668.1924606870487,1668.1924606870487,0.0
SP1,19/12/1993,Osasuna,Logrones,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,1.2,5.9,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Vallecano,La Coruna,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,0.0,12.3,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Valencia,Osasuna,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,0.0,23.4,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Tenerife,Ath Madrid,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,0.0,24.1,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Sp Gijon,Barcelona,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,0.1,25.6,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Sevilla,Sociedad,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,0.0,8.4,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Real Madrid,Albacete,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,0.0,12.3,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Lerida,Oviedo,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,0.0,19.9,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Celta,Zaragoza,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,11.0,34.7,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Ath Bilbao,Santander,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,0.0,25.0,1668.1924606870487,1668.1924606870487,0.0
SP1,02/01/1994,Logrones,Valladolid,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,0.0,24.5,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,Oviedo,Vallecano,5,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,6.4,24.7,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,Valladolid,Valencia,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,5.1,27.8,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,Santander,Tenerife,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,2.4,30.6,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,Osasuna,Celta,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,2.4,23.5,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,Zaragoza,Sp Gijon,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,0.0,17.4,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,Barcelona,Real Madrid,5,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,0.0,9.4,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,Albacete,Sevilla,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,0.0,25.5,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,La Coruna,Logrones,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,16.9,43.6,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,Ath Madrid,Lerida,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,0.1,21.7,1668.1924606870487,1668.1924606870487,0.0
SP1,09/01/1994,Ath Bilbao,Sociedad,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,2.3,30.9,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Vallecano,Ath Madrid,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,14.2,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Valencia,La Coruna,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,0.0,24.3,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Tenerife,Ath Bilbao,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,0.5,33.7,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Sociedad,Albacete,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,13.7,33.3,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Sp Gijon,Osasuna,7,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,21.6,33.1,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Real Madrid,Zaragoza,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,0.0,14.2,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Logrones,Oviedo,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,1.0,28.4,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Lerida,Santander,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,0.0,26.1,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Celta,Valladolid,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,7.2,25.9,1668.1924606870487,1668.1924606870487,0.0
SP1,16/01/1994,Sevilla,Barcelona,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,0.0,10.6,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Vallecano,Santander,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,0.0,6.7,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Valencia,Oviedo,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,0.0,11.9,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Sp Gijon,Valladolid,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,0.0,8.0,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Sociedad,Barcelona,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,0.0,7.6,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Sevilla,Zaragoza,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,0.0,10.9,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Real Madrid,Osasuna,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,0.0,6.7,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Lerida,Tenerife,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,8.5,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Celta,La Coruna,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,0.0,15.2,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Albacete,Ath Bilbao,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0.0,9.7,1668.1924606870487,1668.1924606870487,0.0
SP1,23/01/1994,Logrones,Ath Madrid,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,0.0,12.8,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,Zaragoza,Sociedad,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,0.0,8.4,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,Valladolid,Real Madrid,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,0.0,8.1,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,Tenerife,Vallecano,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,0.0,14.1,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,Santander,Logrones,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,0.0,12.6,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,Oviedo,Celta,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.0,5.9,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,Osasuna,Sevilla,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,0.0,6.8,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,Barcelona,Albacete,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,0.0,9.7,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,Ath Madrid,Valencia,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,0.0,6.0,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,Ath Bilbao,Lerida,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,0.0,12.8,1668.1924606870487,1668.1924606870487,0.0
SP1,30/01/1994,La Coruna,Sp Gijon,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,0.0,10.8,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Sociedad,Osasuna,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,0.3,10.1,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Valencia,Santander,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.0,18.7,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Sp Gijon,Oviedo,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,2.5,14.2,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Sevilla,Valladolid,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,0.0,6.8,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Vallecano,Lerida,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0.0,11.2,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Logrones,Tenerife,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,0.0,11.2,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Albacete,Zaragoza,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,0.0,20.3,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Real Madrid,La Coruna,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,11.2,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Celta,Ath Madrid,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,5.9,29.6,1668.1924606870487,1668.1924606870487,0.0
SP1,06/02/1994,Barcelona,Ath Bilbao,2,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,0.0,10.9,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,Ath Bilbao,Vallecano,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,1.8,12.4,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,Ath Madrid,Sp Gijon,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,9.0,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,La Coruna,Sevilla,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,0.0,9.6,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,Lerida,Logrones,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,4.5,15.7,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,Osasuna,Albacete,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,15.0,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,Oviedo,Real Madrid,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,0.0,6.4,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,Santander,Celta,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,0.9,15.5,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,Tenerife,Valencia,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,0.0,9.2,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,Valladolid,Sociedad,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,0.0,8.9,1668.1924606870487,1668.1924606870487,0.0
SP1,13/02/1994,Zaragoza,Barcelona,6,3,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,27.3,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Zaragoza,Ath Bilbao,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,0.0,28.1,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Valencia,Lerida,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,26.9,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Sp Gijon,Santander,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,1.7,28.1,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Sevilla,Oviedo,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,0.0,10.3,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Sociedad,La Coruna,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,12.4,33.6,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Logrones,Vallecano,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,0.1,26.4,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Albacete,Valladolid,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,0.0,32.2,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Real Madrid,Ath Madrid,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,0.0,17.9,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Celta,Tenerife,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,5.9,20.8,1668.1924606870487,1668.1924606870487,0.0
SP1,20/02/1994,Barcelona,Osasuna,8,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.9,10.1,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,Vallecano,Valencia,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,0.5,22.0,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,Valladolid,Barcelona,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,7.1,28.3,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,Tenerife,Sp Gijon,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,0.0,15.2,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,Oviedo,Sociedad,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,3.2,22.4,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,Santander,Real Madrid,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,9.4,29.1,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,Lerida,Celta,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,0.0,20.2,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,La Coruna,Albacete,5,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.5,40.0,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,Ath Madrid,Sevilla,2,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,0.3,22.2,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,Ath Bilbao,Logrones,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,6.6,31.4,1668.1924606870487,1668.1924606870487,0.0
SP1,23/02/1994,Osasuna,Zaragoza,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,2.2,18.1,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Zaragoza,Valladolid,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,0.5,25.9,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Valencia,Logrones,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,0.0,20.2,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Sp Gijon,Lerida,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.5,13.7,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Sociedad,Ath Madrid,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,4.9,22.2,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Sevilla,Santander,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.7,21.4,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Real Madrid,Tenerife,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,5.0,21.9,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Celta,Vallecano,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,13.8,29.6,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Albacete,Oviedo,5,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.2,22.3,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Osasuna,Ath Bilbao,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,3.9,23.2,1668.1924606870487,1668.1924606870487,0.0
SP1,27/02/1994,Barcelona,La Coruna,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,15.6,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,Ath Bilbao,Valencia,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,3.2,14.6,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,Ath Madrid,Albacete,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,0.0,19.9,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,La Coruna,Zaragoza,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,0.0,27.3,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,Lerida,Real Madrid,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,0.0,10.0,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,Oviedo,Barcelona,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,1.1,11.9,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,Santander,Sociedad,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.5,16.2,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,Tenerife,Sevilla,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,1.5,43.8,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,Valladolid,Osasuna,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,27.3,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,Vallecano,Sp Gijon,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,0.0,19.6,1668.1924606870487,1668.1924606870487,0.0
SP1,06/03/1994,Logrones,Celta,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,3.5,10.2,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Zaragoza,Oviedo,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,0.0,31.8,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Sociedad,Tenerife,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,4.8,25.3,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Valladolid,Ath Bilbao,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,0.0,13.0,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Sp Gijon,Logrones,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.1,19.5,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Sevilla,Lerida,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,0.0,14.9,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Osasuna,La Coruna,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.5,16.8,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Celta,Valencia,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,0.0,22.3,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Barcelona,Ath Madrid,5,3,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,0.0,9.4,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Albacete,Santander,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,0.0,9.3,1668.1924606870487,1668.1924606870487,0.0
SP1,13/03/1994,Real Madrid,Vallecano,5,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,0.0,12.1,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,Vallecano,Sevilla,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,0.0,8.2,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,Valencia,Sp Gijon,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,0.0,14.4,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,Tenerife,Albacete,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,0.0,23.3,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,Santander,Barcelona,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,0.0,9.2,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,Oviedo,Osasuna,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,0.1,8.9,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,Logrones,Real Madrid,3,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,0.0,11.3,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,La Coruna,Valladolid,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,0.4,17.4,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,Ath Madrid,Zaragoza,0,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,0.0,7.4,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,Ath Bilbao,Celta,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.2,9.0,1668.1924606870487,1668.1924606870487,0.0
SP1,20/03/1994,Lerida,Sociedad,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,0.0,12.9,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,Sociedad,Vallecano,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,0.0,7.6,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,Zaragoza,Santander,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,0.0,24.6,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,Valladolid,Oviedo,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,0.0,8.4,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,Sp Gijon,Celta,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,0.0,10.9,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,Sevilla,Logrones,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0,16.3,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,Albacete,Lerida,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,0.0,9.1,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,Osasuna,Ath Madrid,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,0.0,10.2,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,La Coruna,Ath Bilbao,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,0.2,19.1,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,Barcelona,Tenerife,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,0.0,13.0,1668.1924606870487,1668.1924606870487,0.0
SP1,27/03/1994,Real Madrid,Valencia,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,0.0,9.4,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Valencia,Sevilla,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,20.4,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Tenerife,Zaragoza,5,3,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,1.3,35.3,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Santander,Osasuna,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,15.0,38.4,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Oviedo,La Coruna,2,5,A,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,2.2,13.8,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Vallecano,Albacete,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.0,20.5,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Lerida,Barcelona,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.0,26.7,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Celta,Real Madrid,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,0.0,16.0,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Ath Madrid,Valladolid,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,0.0,20.2,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Ath Bilbao,Sp Gijon,7,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,22.2,30.7,1668.1924606870487,1668.1924606870487,0.0
SP1,03/04/1994,Logrones,Sociedad,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,11.8,24.7,1668.1924606870487,1668.1924606870487,0.0
