Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BbAvH,BbAvD,BbAvA,BbAv>2.5,BbAv<2.5,BbAvAHH,BbAvAHA,temp_max,lluvia_mm,viento_kmh
SP1,23/01/1994,Real Madrid,Osasuna,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,0.0,6.7
SP1,23/01/1994,Sevilla,Zaragoza,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,0.0,10.9
SP1,23/01/1994,Sociedad,Barcelona,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,0.0,7.6
SP1,23/01/1994,Sp Gijon,Valladolid,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,0.0,8.0
SP1,23/01/1994,Valencia,Oviedo,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,0.0,11.9
SP1,23/01/1994,Vallecano,Santander,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,0.0,6.7
SP1,30/01/1994,Ath Bilbao,Lerida,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,0.0,12.8
SP1,30/01/1994,Ath Madrid,Valencia,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,0.0,6.0
SP1,30/01/1994,Barcelona,Albacete,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,0.0,9.7
SP1,30/01/1994,La Coruna,Sp Gijon,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,0.0,10.8
SP1,30/01/1994,Osasuna,Sevilla,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,0.0,6.8
SP1,30/01/1994,Oviedo,Celta,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.0,5.9
SP1,30/01/1994,Santander,Logrones,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,0.0,12.6
SP1,30/01/1994,Tenerife,Vallecano,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,0.0,14.1
SP1,30/01/1994,Valladolid,Real Madrid,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,0.0,8.1
SP1,30/01/1994,Zaragoza,Sociedad,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,0.0,8.4
SP1,06/02/1994,Albacete,Zaragoza,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,0.0,20.3
SP1,06/02/1994,Barcelona,Ath Bilbao,2,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,0.0,10.9
SP1,06/02/1994,Celta,Ath Madrid,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,5.9,29.6
SP1,06/02/1994,Logrones,Tenerife,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,0.0,11.2
SP1,06/02/1994,Real Madrid,La Coruna,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,11.2
SP1,06/02/1994,Sevilla,Valladolid,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,0.0,6.8
SP1,06/02/1994,Sociedad,Osasuna,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,0.3,10.1
SP1,06/02/1994,Sp Gijon,Oviedo,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,2.5,14.2
SP1,06/02/1994,Valencia,Santander,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.0,18.7
SP1,06/02/1994,Vallecano,Lerida,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0.0,11.2
SP1,13/02/1994,Ath Bilbao,Vallecano,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,1.8,12.4
SP1,13/02/1994,Ath Madrid,Sp Gijon,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,9.0
SP1,13/02/1994,La Coruna,Sevilla,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,0.0,9.6
SP1,13/02/1994,Lerida,Logrones,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,4.5,15.7
SP1,13/02/1994,Osasuna,Albacete,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,15.0
SP1,13/02/1994,Oviedo,Real Madrid,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,0.0,6.4
SP1,13/02/1994,Santander,Celta,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,0.9,15.5
SP1,13/02/1994,Tenerife,Valencia,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,0.0,9.2
SP1,13/02/1994,Valladolid,Sociedad,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,0.0,8.9
SP1,13/02/1994,Zaragoza,Barcelona,6,3,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,27.3
SP1,20/02/1994,Albacete,Valladolid,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,0.0,32.2
SP1,20/02/1994,Barcelona,Osasuna,8,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.9,10.1
SP1,20/02/1994,Celta,Tenerife,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,5.9,20.8
SP1,20/02/1994,Logrones,Vallecano,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,0.1,26.4
SP1,20/02/1994,Real Madrid,Ath Madrid,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,0.0,17.9
SP1,20/02/1994,Sevilla,Oviedo,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,0.0,10.3
SP1,20/02/1994,Sociedad,La Coruna,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,12.4,33.6
SP1,20/02/1994,Sp Gijon,Santander,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,1.7,28.1
SP1,20/02/1994,Valencia,Lerida,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,26.9
SP1,20/02/1994,Zaragoza,Ath Bilbao,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,0.0,28.1
SP1,23/02/1994,Ath Bilbao,Logrones,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,6.6,31.4
SP1,23/02/1994,Ath Madrid,Sevilla,2,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,0.3,22.2
SP1,23/02/1994,La Coruna,Albacete,5,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.5,40.0
SP1,23/02/1994,Lerida,Celta,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,0.0,20.2
SP1,23/02/1994,Osasuna,Zaragoza,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,2.2,18.1
SP1,23/02/1994,Oviedo,Sociedad,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,3.2,22.4
SP1,23/02/1994,Santander,Real Madrid,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,9.4,29.1
SP1,23/02/1994,Tenerife,Sp Gijon,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,0.0,15.2
SP1,23/02/1994,Valladolid,Barcelona,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,7.1,28.3
SP1,23/02/1994,Vallecano,Valencia,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,0.5,22.0
SP1,27/02/1994,Albacete,Oviedo,5,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.2,22.3
SP1,27/02/1994,Barcelona,La Coruna,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,15.6
SP1,27/02/1994,Celta,Vallecano,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,13.8,29.6
SP1,27/02/1994,Osasuna,Ath Bilbao,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,3.9,23.2
SP1,27/02/1994,Real Madrid,Tenerife,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,5.0,21.9
SP1,27/02/1994,Sevilla,Santander,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.7,21.4
SP1,27/02/1994,Sociedad,Ath Madrid,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,4.9,22.2
SP1,27/02/1994,Sp Gijon,Lerida,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.5,13.7
SP1,27/02/1994,Valencia,Logrones,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,0.0,20.2
SP1,27/02/1994,Zaragoza,Valladolid,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,0.5,25.9
SP1,06/03/1994,Ath Bilbao,Valencia,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.7,3.2,14.6
SP1,06/03/1994,Ath Madrid,Albacete,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,0.0,19.9
SP1,06/03/1994,La Coruna,Zaragoza,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,0.0,27.3
SP1,06/03/1994,Lerida,Real Madrid,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,0.0,10.0
SP1,06/03/1994,Logrones,Celta,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,3.5,10.2
SP1,06/03/1994,Oviedo,Barcelona,1,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,1.1,11.9
SP1,06/03/1994,Santander,Sociedad,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.5,16.2
SP1,06/03/1994,Tenerife,Sevilla,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,1.5,43.8
SP1,06/03/1994,Valladolid,Osasuna,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,27.3
SP1,06/03/1994,Vallecano,Sp Gijon,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,0.0,19.6
SP1,13/03/1994,Albacete,Santander,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,0.0,9.3
SP1,13/03/1994,Barcelona,Ath Madrid,5,3,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,0.0,9.4
SP1,13/03/1994,Celta,Valencia,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,0.0,22.3
SP1,13/03/1994,Osasuna,La Coruna,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.5,16.8
SP1,13/03/1994,Real Madrid,Vallecano,5,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.7,0.0,12.1
SP1,13/03/1994,Sevilla,Lerida,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,0.0,14.9
SP1,13/03/1994,Sociedad,Tenerife,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,4.8,25.3
SP1,13/03/1994,Sp Gijon,Logrones,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.1,19.5
SP1,13/03/1994,Valladolid,Ath Bilbao,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,0.0,13.0
SP1,13/03/1994,Zaragoza,Oviedo,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,0.0,31.8
SP1,20/03/1994,Ath Bilbao,Celta,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.2,9.0
SP1,20/03/1994,Ath Madrid,Zaragoza,0,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,0.0,7.4
SP1,20/03/1994,La Coruna,Valladolid,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.2,0.4,17.4
SP1,20/03/1994,Lerida,Sociedad,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,0.0,12.9
SP1,20/03/1994,Logrones,Real Madrid,3,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,0.0,11.3
SP1,20/03/1994,Oviedo,Osasuna,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,0.1,8.9
SP1,20/03/1994,Santander,Barcelona,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,0.0,9.2
SP1,20/03/1994,Tenerife,Albacete,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,0.0,23.3
SP1,20/03/1994,Valencia,Sp Gijon,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,0.0,14.4
SP1,20/03/1994,Vallecano,Sevilla,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,0.0,8.2
SP1,27/03/1994,Albacete,Lerida,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,0.0,9.1
SP1,27/03/1994,Barcelona,Tenerife,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,0.0,13.0
SP1,27/03/1994,La Coruna,Ath Bilbao,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,0.2,19.1
SP1,27/03/1994,Osasuna,Ath Madrid,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,0.0,10.2
SP1,27/03/1994,Real Madrid,Valencia,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,0.0,9.4
SP1,27/03/1994,Sevilla,Logrones,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.0,16.3
SP1,27/03/1994,Sociedad,Vallecano,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,0.0,7.6
SP1,27/03/1994,Sp Gijon,Celta,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,0.0,10.9
SP1,27/03/1994,Valladolid,Oviedo,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,0.0,8.4
SP1,27/03/1994,Zaragoza,Santander,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,0.0,24.6
SP1,03/04/1994,Ath Bilbao,Sp Gijon,7,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,22.2,30.7
SP1,03/04/1994,Ath Madrid,Valladolid,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,0.0,20.2
SP1,03/04/1994,Celta,Real Madrid,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,0.0,16.0
SP1,03/04/1994,Lerida,Barcelona,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.0,26.7
SP1,03/04/1994,Logrones,Sociedad,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,11.8,24.7
SP1,03/04/1994,Oviedo,La Coruna,2,5,A,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,2.2,13.8
SP1,03/04/1994,Santander,Osasuna,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,15.0,38.4
SP1,03/04/1994,Tenerife,Zaragoza,5,3,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,1.3,35.3
SP1,03/04/1994,Valencia,Sevilla,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,20.4
SP1,03/04/1994,Vallecano,Albacete,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,0.0,20.5
SP1,06/04/1994,Albacete,Logrones,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,0.0,22.7
SP1,06/04/1994,Barcelona,Vallecano,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,0.0,24.8
SP1,06/04/1994,La Coruna,Ath Madrid,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,28.2
SP1,06/04/1994,Osasuna,Tenerife,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,6.3,23.3
SP1,06/04/1994,Oviedo,Ath Bilbao,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,0.0,13.0
SP1,06/04/1994,Real Madrid,Sp Gijon,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,0.0,14.8
SP1,06/04/1994,Sevilla,Celta,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.0,14.6
SP1,06/04/1994,Sociedad,Valencia,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,13.5,32.6
SP1,06/04/1994,Valladolid,Santander,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,0.0,21.6
SP1,06/04/1994,Zaragoza,Lerida,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,0.0,36.7
SP1,10/04/1994,Ath Bilbao,Real Madrid,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,18.4,41.1
SP1,10/04/1994,Ath Madrid,Oviedo,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,0.0,24.2
SP1,10/04/1994,Celta,Sociedad,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,5.0,26.0
SP1,10/04/1994,Lerida,Osasuna,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,0.0,37.0
SP1,10/04/1994,Logrones,Barcelona,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,12.9,29.6
SP1,10/04/1994,Santander,La Coruna,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,11.3,17.1,41.8
SP1,10/04/1994,Sp Gijon,Sevilla,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,10.9,16.3,29.0
SP1,10/04/1994,Tenerife,Valladolid,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,18.2
SP1,10/04/1994,Valencia,Albacete,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,0.1,18.8
SP1,10/04/1994,Vallecano,Zaragoza,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,0.0,24.0
SP1,17/04/1994,Albacete,Celta,0,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,0.0,21.2
SP1,17/04/1994,Ath Madrid,Ath Bilbao,4,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,0.0,13.7
SP1,17/04/1994,Barcelona,Valencia,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,0.0,14.8
SP1,17/04/1994,La Coruna,Tenerife,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,1.9,29.1
SP1,17/04/1994,Osasuna,Vallecano,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,3.8,27.1
SP1,17/04/1994,Oviedo,Santander,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,3.5,11.0
SP1,17/04/1994,Sevilla,Real Madrid,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,0.0,10.3
SP1,17/04/1994,Sociedad,Sp Gijon,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,11.4,26.9
SP1,17/04/1994,Valladolid,Lerida,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,0.0,16.5
SP1,17/04/1994,Zaragoza,Logrones,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,0.0,38.1
SP1,24/04/1994,Ath Bilbao,Sevilla,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,8.0,25.8
SP1,24/04/1994,Celta,Barcelona,0,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,17.4,15.0
SP1,24/04/1994,Lerida,La Coruna,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,4.3,23.1
SP1,24/04/1994,Logrones,Osasuna,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,11.1,6.8,17.5
SP1,24/04/1994,Real Madrid,Sociedad,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,3.1,17.3
SP1,24/04/1994,Santander,Ath Madrid,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,7.5,32.4
SP1,24/04/1994,Sp Gijon,Albacete,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,4.1,30.8
SP1,24/04/1994,Tenerife,Oviedo,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,0.2,22.9
SP1,24/04/1994,Valencia,Zaragoza,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,0.6,28.7
SP1,24/04/1994,Vallecano,Valladolid,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,3.1,17.3
SP1,01/05/1994,Albacete,Real Madrid,1,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,0.0,13.2
SP1,01/05/1994,Ath Madrid,Tenerife,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,0.0,9.4
SP1,01/05/1994,Barcelona,Sp Gijon,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,0.0,18.8
SP1,01/05/1994,La Coruna,Vallecano,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,0.0,10.5
SP1,01/05/1994,Osasuna,Valencia,3,3,D,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,0.0,7.6
SP1,01/05/1994,Oviedo,Lerida,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,0.0,6.5
SP1,01/05/1994,Santander,Ath Bilbao,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,0.0,14.9
SP1,01/05/1994,Sociedad,Sevilla,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,0.0,10.1
SP1,01/05/1994,Valladolid,Logrones,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,0.0,13.2
SP1,01/05/1994,Zaragoza,Celta,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,10.8
SP1,08/05/1994,Celta,Osasuna,4,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,7.3,31.9
SP1,08/05/1994,Lerida,Ath Madrid,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,8.7,17.7
SP1,08/05/1994,Logrones,La Coruna,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,0.6,11.8
SP1,08/05/1994,Real Madrid,Barcelona,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,0.0,13.7
SP1,08/05/1994,Sevilla,Albacete,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,0.0,16.6
SP1,08/05/1994,Sociedad,Ath Bilbao,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,2.6,17.0
SP1,08/05/1994,Sp Gijon,Zaragoza,0,3,A,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,4.4,13.6
SP1,08/05/1994,Tenerife,Santander,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,3.1,36.4
SP1,08/05/1994,Valencia,Valladolid,5,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,2.9,17.3
SP1,08/05/1994,Vallecano,Oviedo,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,0.0,13.7
SP1,15/05/1994,Albacete,Sociedad,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,0.0,14.9
SP1,15/05/1994,Ath Bilbao,Tenerife,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,1.7,25.4
SP1,15/05/1994,Ath Madrid,Vallecano,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,2.4,20.3
SP1,15/05/1994,Barcelona,Sevilla,5,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,0.2,14.8
SP1,15/05/1994,La Coruna,Valencia,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,3.9,35.2
SP1,15/05/1994,Osasuna,Sp Gijon,3,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,0.3,29.5
SP1,15/05/1994,Oviedo,Logrones,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,2.5,22.2
SP1,15/05/1994,Santander,Lerida,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,0.9,19.9
SP1,15/05/1994,Valladolid,Celta,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,4.8,29.7
SP1,15/05/1994,Zaragoza,Real Madrid,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,0.0,18.3
SP1,03/09/1994,Sevilla,Real Madrid,1,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,33.9,0.0,17.4
SP1,04/09/1994,Albacete,Celta,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,0.0,15.6
SP1,04/09/1994,Ath Bilbao,La Coruna,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,3.9,18.5
SP1,04/09/1994,Ath Madrid,Valencia,2,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,0.0,16.4
SP1,04/09/1994,Compostela,Sociedad,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,0.0,14.1
SP1,04/09/1994,Espanol,Oviedo,4,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,3.7,13.3
SP1,04/09/1994,Logrones,Betis,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,0.5,16.8
SP1,04/09/1994,Santander,Valladolid,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3.7,19.3
SP1,04/09/1994,Sp Gijon,Barcelona,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,5.2,14.7
SP1,04/09/1994,Zaragoza,Tenerife,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,0.0,31.7
SP1,10/09/1994,Barcelona,Santander,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,2.0,16.1
SP1,10/09/1994,Celta,Ath Bilbao,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,14.3,24.7
SP1,10/09/1994,La Coruna,Sp Gijon,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,1.1,27.2
SP1,10/09/1994,Real Madrid,Logrones,2,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,0.0,10.6
SP1,10/09/1994,Tenerife,Ath Madrid,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,0.0,22.2
SP1,11/09/1994,Betis,Albacete,4,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,0.0,13.6
SP1,11/09/1994,Oviedo,Compostela,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,1.2,11.5
SP1,11/09/1994,Sociedad,Zaragoza,1,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,0.0,8.7
SP1,11/09/1994,Valencia,Sevilla,0,1,A,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,0.0,14.5
SP1,11/09/1994,Valladolid,Espanol,0,4,A,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,0.0,19.2
SP1,18/09/1994,Albacete,Real Madrid,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,9.2
SP1,18/09/1994,Ath Bilbao,Betis,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,0.0,13.2
SP1,18/09/1994,Ath Madrid,Sociedad,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,0.0,15.6
